"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"1:03:29.4749830 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,467,328, Length: 512","0.0000066"
"1:03:29.4750229 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,467,840, Length: 512","0.0000066"
"1:03:29.4750633 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,468,352, Length: 512","0.0000065"
"1:03:29.4751033 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,468,864, Length: 512","0.0000066"
"1:03:29.4751435 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,469,376, Length: 512","0.0000066"
"1:03:29.4751837 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,469,888, Length: 512","0.0000084"
"1:03:29.4752259 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,470,400, Length: 512","0.0000066"
"1:03:29.4752662 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,470,912, Length: 512","0.0000066"
"1:03:29.4753061 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,471,424, Length: 512","0.0000065"
"1:03:29.4753463 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,471,936, Length: 512","0.0000065"
"1:03:29.4753862 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,472,448, Length: 512","0.0000066"
"1:03:29.4754263 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,472,960, Length: 512","0.0000065"
"1:03:29.4754660 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,473,472, Length: 512","0.0000066"
"1:03:29.4755473 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,473,984, Length: 512","0.0000091"
"1:03:29.4755914 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,474,496, Length: 512","0.0000066"
"1:03:29.4756320 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,475,008, Length: 512","0.0000066"
"1:03:29.4756722 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,475,520, Length: 512","0.0000066"
"1:03:29.4757123 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,476,032, Length: 512","0.0000065"
"1:03:29.4757525 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,476,544, Length: 512","0.0000066"
"1:03:29.4757924 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,477,056, Length: 512","0.0000066"
"1:03:29.4758323 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,477,568, Length: 512","0.0000067"
"1:03:29.4758727 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,478,080, Length: 512","0.0000084"
"1:03:29.4759151 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,478,592, Length: 512","0.0000066"
"1:03:29.4759555 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,479,104, Length: 512","0.0000065"
"1:03:29.4759953 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,479,616, Length: 512","0.0000065"
"1:03:29.4760354 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,480,128, Length: 512","0.0000066"
"1:03:29.4760752 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,480,640, Length: 512","0.0000066"
"1:03:29.4761153 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,481,152, Length: 512","0.0000066"
"1:03:29.4761551 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,481,664, Length: 512","0.0000066"
"1:03:29.4761952 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,482,176, Length: 512","0.0000085"
"1:03:29.4762375 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,482,688, Length: 512","0.0000066"
"1:03:29.4762778 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,483,200, Length: 512","0.0000066"
"1:03:29.4763252 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,483,712, Length: 512","0.0000071"
"1:03:29.4763667 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,484,224, Length: 512","0.0000066"
"1:03:29.4764071 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,484,736, Length: 512","0.0000067"
"1:03:29.4764470 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,485,248, Length: 512","0.0000220"
"1:03:29.4765035 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,485,760, Length: 512","0.0000067"
"1:03:29.4765437 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,486,272, Length: 512","0.0000086"
"1:03:29.4765865 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,486,784, Length: 512","0.0000066"
"1:03:29.4766265 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,487,296, Length: 512","0.0000066"
"1:03:29.4766667 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,487,808, Length: 512","0.0000065"
"1:03:29.4767065 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,488,320, Length: 512","0.0000066"
"1:03:29.4767467 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,488,832, Length: 512","0.0000065"
"1:03:29.4767865 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,489,344, Length: 512","0.0000066"
"1:03:29.4768267 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,489,856, Length: 512","0.0000065"
"1:03:29.4768664 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,490,368, Length: 512","0.0000085"
"1:03:29.4769089 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,490,880, Length: 512","0.0000066"
"1:03:29.4769488 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,491,392, Length: 512","0.0000065"
"1:03:29.4769889 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,491,904, Length: 512","0.0000066"
"1:03:29.4770287 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,492,416, Length: 512","0.0000066"
"1:03:29.4770690 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,492,928, Length: 512","0.0000065"
"1:03:29.4771092 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,493,440, Length: 512","0.0000065"
"1:03:29.4771491 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,493,952, Length: 512","0.0000066"
"1:03:29.4771894 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,494,464, Length: 512","0.0000085"
"1:03:29.4772317 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,494,976, Length: 512","0.0000065"
"1:03:29.4772720 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,495,488, Length: 512","0.0000066"
"1:03:29.4773118 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,496,000, Length: 512","0.0000065"
"1:03:29.4773518 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,496,512, Length: 512","0.0000065"
"1:03:29.4773915 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,497,024, Length: 512","0.0000065"
"1:03:29.4774316 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,497,536, Length: 512","0.0000066"
"1:03:29.4774713 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,498,048, Length: 512","0.0000066"
"1:03:29.4775110 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,498,560, Length: 512","0.0000084"
"1:03:29.4775534 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,499,072, Length: 512","0.0000066"
"1:03:29.4775932 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,499,584, Length: 512","0.0000066"
"1:03:29.4776332 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,500,096, Length: 512","0.0000066"
"1:03:29.4776730 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,500,608, Length: 512","0.0000066"
"1:03:29.4777134 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,501,120, Length: 512","0.0000064"
"1:03:29.4777534 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,501,632, Length: 512","0.0000066"
"1:03:29.4777934 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,502,144, Length: 512","0.0000066"
"1:03:29.4778335 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,502,656, Length: 512","0.0000086"
"1:03:29.4778757 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,503,168, Length: 512","0.0000067"
"1:03:29.4779161 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,503,680, Length: 512","0.0000066"
"1:03:29.4779559 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,504,192, Length: 512","0.0000065"
"1:03:29.4779960 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,504,704, Length: 512","0.0000067"
"1:03:29.4780363 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,505,216, Length: 512","0.0000066"
"1:03:29.4780761 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,505,728, Length: 512","0.0000065"
"1:03:29.4781161 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,506,240, Length: 512","0.0000066"
"1:03:29.4781557 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,506,752, Length: 512","0.0000085"
"1:03:29.4781980 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,507,264, Length: 512","0.0000066"
"1:03:29.4782380 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,507,776, Length: 512","0.0000066"
"1:03:29.4782782 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,508,288, Length: 512","0.0000066"
"1:03:29.4783255 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,508,800, Length: 512","0.0000070"
"1:03:29.4783667 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,509,312, Length: 512","0.0000066"
"1:03:29.4784067 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,509,824, Length: 512","0.0000069"
"1:03:29.4784473 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,510,336, Length: 512","0.0000065"
"1:03:29.4786827 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,510,848, Length: 512","0.0000091"
"1:03:29.4787264 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,511,360, Length: 512","0.0000067"
"1:03:29.4787668 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,511,872, Length: 512","0.0000065"
"1:03:29.4788065 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,512,384, Length: 512","0.0000065"
"1:03:29.4788467 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,512,896, Length: 512","0.0000065"
"1:03:29.4788865 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,513,408, Length: 512","0.0000066"
"1:03:29.4789266 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,513,920, Length: 512","0.0000065"
"1:03:29.4789664 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,514,432, Length: 512","0.0000064"
"1:03:29.4790064 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,514,944, Length: 512","0.0000084"
"1:03:29.4790485 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,515,456, Length: 512","0.0000066"
"1:03:29.4790885 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,515,968, Length: 512","0.0000066"
"1:03:29.4791286 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,516,480, Length: 512","0.0000066"
"1:03:29.4791684 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,516,992, Length: 512","0.0000066"
"1:03:29.4792087 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,517,504, Length: 512","0.0000066"
"1:03:29.4792487 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,518,016, Length: 512","0.0000112"
"1:03:29.4792940 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,518,528, Length: 512","0.0000071"
"1:03:29.4793441 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,519,040, Length: 512","0.0000088"
"1:03:29.4793968 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,519,552, Length: 512","0.0000068"
"1:03:29.4794375 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,520,064, Length: 512","0.0000065"
"1:03:29.4794773 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,520,576, Length: 512","0.0000065"
"1:03:29.4795174 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,521,088, Length: 512","0.0000065"
"1:03:29.4795574 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,521,600, Length: 512","0.0000065"
"1:03:29.4795977 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,522,112, Length: 512","0.0000066"
"1:03:29.4796376 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,522,624, Length: 512","0.0000066"
"1:03:29.4796780 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,523,136, Length: 512","0.0000085"
"1:03:29.4797202 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,523,648, Length: 512","0.0000065"
"1:03:29.4797603 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,524,160, Length: 512","0.0000066"
"1:03:29.4798003 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,524,672, Length: 512","0.0000066"
"1:03:29.4798405 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,525,184, Length: 512","0.0000066"
"1:03:29.4798806 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,525,696, Length: 512","0.0000066"
"1:03:29.4799208 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,526,208, Length: 512","0.0000066"
"1:03:29.4799606 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,526,720, Length: 512","0.0000066"
"1:03:29.4801934 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,527,232, Length: 512","0.0000088"
"1:03:29.4802363 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,527,744, Length: 512","0.0000066"
"1:03:29.4802766 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,528,256, Length: 512","0.0000066"
"1:03:29.4803592 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,528,768, Length: 512","0.0000119"
"1:03:29.4804334 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,529,280, Length: 512","0.0000075"
"1:03:29.4804873 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,529,792, Length: 512","0.0000071"
"1:03:29.4805301 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,530,304, Length: 512","0.0000071"
"1:03:29.4805733 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,530,816, Length: 512","0.0000069"
"1:03:29.4806238 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,531,328, Length: 512","0.0000183"
"1:03:29.4806866 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,531,840, Length: 512","0.0000068"
"1:03:29.4807543 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,532,352, Length: 512","0.0000071"
"1:03:29.4807973 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,532,864, Length: 512","0.0000068"
"1:03:29.4808533 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,533,376, Length: 512","0.0000074"
"1:03:29.4808975 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,533,888, Length: 512","0.0000069"
"1:03:29.4809399 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,534,400, Length: 512","0.0000068"
"1:03:29.4809825 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,534,912, Length: 512","0.0000069"
"1:03:29.4810248 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 2,535,424, Length: 512","0.0000089"
